EntryID,NameID,Timestamp,WhatGenreOfMusicMostAccuratelyDescribesThisArtistProject,ReleaseDate,StreamsLast28Days,ListenersLast28Days,SavesLast28Days,PlaylistAddsLast28Days,StreamsLast7Days,ListenersLast7Days,SavesLast7Days,PlaylistAddsLast7Days,StreamsAllTime,RadioStreamsLast28Days,DiscoverWeeklyStreamsLast28Days,ReleaseRadarStreamsLast28Days,RadioStreamsLast7Days,DiscoverWeeklyStreamsLast7Days,ReleaseRadarStreamsLast7Days,CurrentSpotifyFollowers,PopularityIndex,WhatIsTheDominantWayThisArtistHasPromotedThisSong,ReleaseConsistency,HowManySongsDoYouHaveInRadioRightNow,HowManySongsHasThisArtistEverReleased,AreYouIndependentOrSignedToALabel,IsThisSongOptedIntoSpotifyDiscoveryMode,ReleaseConsistencyNum,DaysSinceRelease,WeeksSinceRelease,NewRelease,PI_Category,PI_Category_2,ListenersStreamRatio28Days,ListenersStreamRatio7Days,AlgoStreams28Days,AlgoStreams7Days,NonAlgoStreams28Days,NonAlgoStreams7Days,ListenersStreamRatio28Days_adj,ListenersStreamRatio7Days_adj,SavesLast28Days_adj,PlaylistAddsLast28Days_adj,ReleasePhaseEarly
EID407,NID322,2025-04-28T13:51:08.254Z,Hip-Hop,2024-09-27T00:00:00Z,17202,9513,302.0,325.0,2989.0,1952,54.0,62.0,124852.0,10031.0,389.0,0.0,1300.0,113.0,0.0,83025,34,No promotion,7-8 weeks,10.0,58,Independent,Yes,7.5,213,31,no,33-35,31-40,1.8082623777988,1.53125,10420.0,1413.0,6782.0,1576.0,4.52853253890801,1.82180330784279,3.27,54.9,False
EID408,NID158,2025-04-28T21:17:19.345Z,Pop,2025-03-12T00:00:00Z,2651,737,164.0,217.0,513.0,213,34.0,22.0,4604.0,167.0,0.0,15.0,53.0,0.0,0.0,1173,20,Facebook / Meta Ads,3-4 weeks,10.0,27,Independent,No,3.5,47,7,no,20-21,16-20,3.59701492537313,2.40845070422535,182.0,53.0,2469.0,460.0,4.1356783919598,2.67083519428316,158.78,212.28,False
EID409,NID292,2025-04-28T23:30:54.916Z,Hip-Hop,2024-06-28T00:00:00Z,34041,13850,536.0,406.0,6380.0,3520,73.0,65.0,265801.0,12962.0,3433.0,0.0,2194.0,254.0,0.0,1000,39,Facebook / Meta Ads,5-6 weeks,24.0,24,Independent,Yes,5.5,304,44,no,36-40,31-40,2.45783393501805,1.8125,16395.0,2448.0,17646.0,3932.0,14.2483229813665,2.40206766917293,65.97,-18.98,False
EID410,NID323,2025-04-28T23:34:59.020Z,Hip-Hop,2025-04-04T00:00:00Z,12475,4528,1150.0,561.0,2435.0,1116,40.0,49.0,12474.0,3141.0,7.0,397.0,580.0,5.0,14.0,1000,30,Facebook / Meta Ads,5-6 weeks,24.0,24,Independent,No,5.5,24,4,yes,30-32,26-30,2.75507950530035,2.18189964157706,3545.0,599.0,8930.0,1836.0,4.95814469975228,2.80206621272599,1048.37,469.11,True
EID411,NID324,2025-04-28T23:41:27.192Z,Hip-Hop,2024-09-06T00:00:00Z,10849,4749,283.0,196.0,3581.0,1818,86.0,63.0,40147.0,5160.0,743.0,0.0,1376.0,642.0,0.0,1000,31,Facebook / Meta Ads,5-6 weeks,24.0,24,Independent,Yes,5.5,234,34,no,30-32,31-40,2.2844809433565,1.96974697469747,5903.0,2018.0,4946.0,1563.0,23.7524935352789,5.88274464389114,113.76,42.99,False
EID412,NID325,2025-04-29T02:58:53.695Z,Metal,2025-04-14T00:00:00Z,8560,3159,1679.0,887.0,5461.0,2094,906.0,513.0,8560.0,2123.0,6.0,166.0,943.0,6.0,74.0,988,30,Facebook / Meta Ads,Over 12 weeks,7.0,8,Independent,No,14.0,15,3,yes,30-32,26-30,2.70971826527382,2.60792741165234,2295.0,1023.0,6265.0,4438.0,4.49550146271458,3.39536252354049,1613.2,827.51,True
EID413,NID309,2025-04-29T04:21:03.511Z,Rock,2025-04-18T00:00:00Z,4033,2352,664.0,259.0,2965.0,1980,313.0,128.0,4034.0,1227.0,0.0,140.0,1211.0,0.0,101.0,2355,25,Facebook / Meta Ads,11-12 weeks,10.0,18,Independent,No,11.5,11,2,yes,22-25,21-25,1.71471088435374,1.49747474747475,1367.0,1312.0,2666.0,1653.0,2.05004140541819,1.70277337559429,624.81,223.57,True
EID414,NID310,2025-04-29T04:25:24.411Z,Hip-Hop,2025-04-16T00:00:00Z,3408,1629,897.0,530.0,2164.0,1120,500.0,270.0,3408.0,151.0,0.0,206.0,122.0,0.0,104.0,421,24,Facebook / Meta Ads,Over 12 weeks,10.0,25,Independent,No,14.0,13,2,yes,22-25,21-25,2.09208103130755,1.93214285714286,357.0,226.0,3051.0,1938.0,2.25268359175328,2.04829268292683,886.77,520.75,True
EID415,NID309,2025-04-30T03:34:30.546Z,Rock,2025-04-18T00:00:00Z,4312,2487,686.0,276.0,2866.0,1935,273.0,133.0,4313.0,1295.0,0.0,152.0,1207.0,0.0,108.0,2358,25,Facebook / Meta Ads,11-12 weeks,10.0,18,Independent,No,11.5,12,2,yes,22-25,21-25,1.73381584238038,1.48113695090439,1447.0,1315.0,2865.0,1551.0,2.08526958177034,1.67955018742191,644.52,238.49,True
EID416,NID326,2025-04-30T03:40:51.338Z,Hip-Hop,2025-04-16T00:00:00Z,3759,1754,946.0,542.0,2198.0,1123,466.0,244.0,3759.0,167.0,0.0,98.0,120.0,0.0,98.0,426,24,Facebook / Meta Ads,Over 12 weeks,10.0,25,Independent,No,14.0,14,3,yes,22-25,21-25,2.14310148232611,1.95725734639359,265.0,218.0,3494.0,1980.0,2.25396982929734,2.0726306465899,938.4,535.13,True
EID417,NID218,2025-04-30T03:47:54.707Z,Rock,2021-01-29T00:00:00Z,8945,6294,267.0,216.0,2317.0,1884,63.0,61.0,170884.0,5503.0,489.0,0.0,1237.0,286.0,0.0,2349,31,No promotion,Over 12 weeks,10.0,56,Independent,No,14.0,1552,222,no,30-32,31-40,1.42119478868764,1.22983014861996,5992.0,1523.0,2953.0,794.0,1.75276230481235,1.11444612394731,95.21,60.68,False
EID418,NID327,2025-04-30T03:58:51.768Z,Rock,2021-01-29T00:00:00Z,7998,5200,254.0,266.0,2497.0,1985,93.0,96.0,234864.0,3918.0,278.0,0.0,1384.0,160.0,0.0,2349,30,No promotion,Over 12 weeks,10.0,54,Independent,No,14.0,1552,222,no,30-32,26-30,1.53807692307692,1.25793450881612,4196.0,1544.0,3802.0,953.0,1.92769110764431,1.19527255185721,133.7,157.23,False
EID419,NID217,2025-04-30T04:20:27.416Z,Rock,2024-12-27T00:00:00Z,6006,4647,172.0,334.0,1919.0,1673,41.0,80.0,27022.0,3107.0,0.0,0.0,470.0,0.0,0.0,2349,28,No promotion,Over 12 weeks,10.0,54,Independent,No,14.0,124,18,no,26-29,26-30,1.29244673983215,1.14704124327555,3107.0,470.0,2899.0,1449.0,1.28444838280904,1.10487418616928,82.92,253.46,False
EID420,NID328,2025-04-30T04:25:18.440Z,Rock,2021-01-29T00:00:00Z,4234,2986,120.0,126.0,1111.0,904,33.0,34.0,69662.0,2742.0,0.0,0.0,704.0,0.0,0.0,2349,26,No promotion,Over 12 weeks,10.0,46,Independent,No,14.0,1552,222,no,26-29,26-30,1.41795043536504,1.22898230088496,2742.0,704.0,1492.0,407.0,1.70170205299175,1.12287775891341,41.39,54.92,False
EID421,NID329,2025-04-30T04:29:35.869Z,Rock,2021-01-29T00:00:00Z,2795,1809,79.0,62.0,612.0,480,22.0,19.0,143746.0,1357.0,0.0,0.0,278.0,0.0,0.0,2349,23,No promotion,Over 12 weeks,10.0,54,Independent,No,14.0,1552,222,no,22-25,21-25,1.54505251520177,1.275,1357.0,278.0,1438.0,334.0,1.87936061123957,1.25491329479769,40.1,26.82,False
EID422,NID330,2025-04-30T04:32:39.495Z,Hip-Hop,2021-01-29T00:00:00Z,2909,1939,114.0,84.0,656.0,502,29.0,16.0,92016.0,1283.0,0.0,0.0,243.0,0.0,0.0,2349,23,No promotion,Over 12 weeks,10.0,54,Independent,No,14.0,1552,222,no,22-25,21-25,1.5002578648788,1.30677290836653,1283.0,243.0,1626.0,413.0,1.70784519673588,1.310791015625,77.22,50.74,False
EID423,NID331,2025-04-30T15:47:23.051Z,Americana / Folk,2025-04-22T00:00:00Z,7504,3517,176.0,135.0,7504.0,3517,176.0,135.0,7504.0,1460.0,0.0,2616.0,1280.0,0.0,2616.0,80,29,No promotion,5-6 weeks,2.0,2,Independent,No,5.5,8,2,yes,26-29,26-30,2.13363662212113,2.13363662212113,4076.0,3896.0,3428.0,3608.0,8.98286635758919,6.93743529063748,59.14,29.35,True
EID424,NID306,2025-05-01T06:02:44.188Z,Pop,2025-04-11T00:00:00Z,3221,1368,327.0,196.0,776.0,378,83.0,46.0,3221.0,695.0,0.0,788.0,127.0,0.0,114.0,4305,21,Social Media,Over 12 weeks,10.0,50,Independent,No,14.0,20,3,yes,20-21,21-25,2.35453216374269,2.05291005291005,1483.0,241.0,1738.0,535.0,7.64861205145565,2.77755591054313,284.48,157.56,True
EID425,NID305,2025-05-01T06:05:11.762Z,Pop,2024-03-01T00:00:00Z,12731,5613,228.0,319.0,3688.0,2111,63.0,91.0,132108.0,4681.0,2626.0,0.0,1076.0,1171.0,0.0,4305,33,Social Media,Over 12 weeks,10.0,50,Independent,Yes,14.0,426,61,no,33-35,31-40,2.26812756101906,1.74703931785883,7307.0,2247.0,5424.0,1441.0,1.0,3.76694148401367,18.51,129.59,False
EID426,NID308,2025-05-01T06:08:10.689Z,Pop,2024-10-11T00:00:00Z,1304,598,24.0,28.0,238.0,155,3.0,5.0,8735.0,538.0,0.0,0.0,117.0,0.0,0.0,4305,16,Social Media,Over 12 weeks,10.0,50,Independent,Yes,14.0,202,29,no,14-16,16-20,2.18060200668896,1.53548387096774,538.0,117.0,766.0,121.0,4.15956558061821,1.86153846153846,8.58,14.05,False
EID427,NID309,2025-05-01T09:42:38.104Z,Rock,2025-04-18T00:00:00Z,4528,2589,707.0,290.0,2467.0,1675,238.0,122.0,4529.0,1327.0,0.0,160.0,926.0,0.0,114.0,2360,25,Facebook / Meta Ads,11-12 weeks,10.0,18,Independent,No,11.5,13,2,yes,22-25,21-25,1.74893781382773,1.47283582089552,1487.0,1040.0,3041.0,1427.0,2.10427423218183,1.63085714285714,664.37,251.46,True
EID428,NID332,2025-05-01T18:39:35.911Z,Pop,2025-03-21T00:00:00Z,243,204,4.0,24.0,224.0,200,4.0,24.0,271.0,5.0,0.0,0.0,3.0,0.0,0.0,26,7,SubmitHub / Groover / Playlist Push,11-12 weeks,1.0,5,Independent,No,11.5,41,6,no,6-10,6-10,1.19117647058824,1.12,5.0,3.0,238.0,221.0,1.1890853189854,1.11789883268482,3.86,23.87,False
EID429,NID309,2025-05-02T05:08:57.745Z,Rock,2025-04-18T00:00:00Z,4757,2698,725.0,310.0,2045.0,1406,170.0,112.0,4758.0,1371.0,0.0,169.0,650.0,0.0,119.0,2362,26,Facebook / Meta Ads,11-12 weeks,10.0,18,Independent,No,11.5,14,3,yes,26-29,26-30,1.76315789473684,1.45448079658606,1540.0,769.0,3217.0,1276.0,2.1256988919386,1.5666792595391,680.85,270.08,True
EID430,NID309,2025-05-03T05:34:44.889Z,Rock,2025-04-18T00:00:00Z,5009,2842,751.0,318.0,1819.0,1259,165.0,102.0,5007.0,1458.0,181.0,181.0,515.0,0.0,124.0,2367,26,Facebook / Meta Ads,11-12 weeks,10.0,18,Independent,No,11.5,15,3,yes,26-29,26-30,1.7624912033779,1.44479745830024,1820.0,639.0,3189.0,1180.0,2.21151178918169,1.5375363335672,698.82,270.82,True
EID431,NID309,2025-05-04T04:12:02.443Z,Rock,2025-04-18T00:00:00Z,5304,3001,767.0,328.0,1821.0,1269,158.0,101.0,5302.0,1547.0,0.0,234.0,520.0,0.0,141.0,2369,26,Facebook / Meta Ads,11-12 weeks,10.0,18,Independent,No,11.5,16,3,yes,26-29,26-30,1.76741086304565,1.43498817966903,1781.0,661.0,3523.0,1160.0,2.16002452483139,1.52523515727723,715.94,281.83,True
EID432,NID333,2025-05-04T23:55:03.548Z,Pop,2025-04-24T00:00:00Z,2060,648,638.0,358.0,1902.0,580,,341.0,2060.0,19.0,0.0,90.0,11.0,0.0,69.0,1213,19,Facebook / Meta Ads,3-4 weeks,10.0,27,Independent,No,3.5,10,2,yes,17-19,16-20,3.17901234567901,3.27931034482759,109.0,80.0,1951.0,1822.0,3.45827652031633,3.51424332344214,634.88,355.17,True
EID433,NID158,2025-05-04T23:57:40.722Z,Pop,2025-03-12T00:00:00Z,2350,641,167.0,159.0,573.0,296,82.0,36.0,5063.0,178.0,0.0,0.0,71.0,0.0,0.0,1213,20,Facebook / Meta Ads,3-4 weeks,10.0,27,Independent,No,3.5,53,8,no,20-21,16-20,3.66614664586583,1.93581081081081,178.0,71.0,2172.0,502.0,4.30886616816725,2.07966857871256,161.9,154.39,False
EID434,NID299,2025-05-06T09:27:29.519Z,Rock,2024-06-24T00:00:00Z,3447,56,13.0,11.0,33.0,20,1.0,0.0,26100.0,12.0,0.0,0.0,0.0,0.0,0.0,127,3,3rd Party Playlisting,11-12 weeks,3.0,5,Independent,,11.5,316,46,no,0-5,0-5,61.5535714285714,1.65,12.0,0.0,3435.0,33.0,73.4457236842105,1.65,12.66,10.69,False
EID435,NID297,2025-05-06T09:30:18.328Z,Rock,2024-10-17T00:00:00Z,3508,84,10.0,13.0,35.0,20,1.0,2.0,23848.0,0.0,0.0,0.0,0.0,0.0,0.0,127,12,3rd Party Playlisting,11-12 weeks,3.0,5,Independent,,11.5,201,29,no,11-13,11-15,41.7619047619048,1.75,0.0,0.0,3508.0,35.0,41.7619047619048,1.75,10.0,13.0,False
EID436,NID298,2025-05-06T09:32:48.751Z,Americana / Folk,2024-12-19T00:00:00Z,3531,135,10.0,34.0,44.0,36,1.0,4.0,15678.0,5.0,0.0,0.0,0.0,0.0,0.0,127,8,3rd Party Playlisting,11-12 weeks,3.0,5,Independent,,11.5,138,20,no,6-10,6-10,26.1555555555556,1.22222222222222,5.0,0.0,3526.0,44.0,26.8844574780059,1.22222222222222,9.86,33.87,False
EID437,NID296,2025-05-06T09:35:51.516Z,,2025-01-30T00:00:00Z,5104,2506,36.0,107.0,991.0,757,8.0,21.0,13189.0,104.0,0.0,0.0,26.0,0.0,0.0,127,24,3rd Party Playlisting,11-12 weeks,3.0,5,Independent,,11.5,96,14,no,22-25,21-25,2.03671189146049,1.30911492734478,104.0,26.0,5000.0,965.0,2.06100577081616,1.30936227951153,33.02,104.3,False
EID438,NID334,2025-05-06T09:38:11.930Z,Rock,2025-04-24T00:00:00Z,1234,88,62.0,43.0,157.0,61,26.0,24.0,1234.0,0.0,0.0,0.0,0.0,0.0,0.0,127,10,Facebook / Meta Ads,11-12 weeks,3.0,5,Independent,,11.5,12,2,yes,6-10,6-10,14.0227272727273,2.57377049180328,0.0,0.0,1234.0,157.0,14.0227272727273,2.57377049180328,62.0,43.0,True
EID439,NID093,2025-05-07T04:57:04.766Z,EDM / Electronic,2025-03-07T00:00:00Z,2171,1212,72.0,141.0,464.0,339,31.0,32.0,7139.0,60.0,9.0,3.0,29.0,0.0,0.0,1627,21,Facebook / Meta Ads,9-10 weeks,10.0,21,Independent,No,9.5,61,9,no,20-21,21-25,1.79125412541254,1.36873156342183,72.0,29.0,2099.0,435.0,1.81477786645384,1.37357299004129,69.94,139.13,False
EID440,NID335,2025-05-07T05:00:49.479Z,EDM / Electronic,2025-05-02T00:00:00Z,1163,591,389.0,303.0,1163.0,591,389.0,303.0,1163.0,11.0,0.0,31.0,11.0,0.0,31.0,1627,16,Facebook / Meta Ads,9-10 weeks,10.0,21,Independent,No,9.5,5,1,yes,14-16,16-20,1.9678510998308,1.9678510998308,42.0,42.0,1121.0,1121.0,2.00647115517004,2.00647115517004,387.8,301.91,True
EID441,NID336,2025-05-08T05:24:38.321Z,EDM / Electronic,2025-05-02T00:00:00Z,1521,752,449.0,334.0,1521.0,752,449.0,334.0,2240.0,68.0,0.0,35.0,68.0,0.0,35.0,1627,20,Facebook / Meta Ads,9-10 weeks,10.0,21,Independent,No,9.5,6,1,yes,20-21,16-20,2.02260638297872,2.02260638297872,103.0,103.0,1418.0,1418.0,2.10770638005946,2.10770638005946,446.05,331.33,True
EID442,NID019,2025-05-08T07:17:05.563Z,Rock,2022-10-21T00:00:00Z,8376,4236,170.0,231.0,2104.0,1412,59.0,58.0,271537.0,1023.0,945.0,0.0,287.0,4.0,0.0,7619,30,Facebook / Meta Ads,Over 12 weeks,10.0,11,Independent,Yes,14.0,930,133,no,30-32,26-30,1.97733711048159,1.49008498583569,1968.0,291.0,6408.0,1813.0,2.35401831129196,1.52589667227761,113.58,179.99,False
EID443,NID021,2025-05-08T07:19:46.879Z,Rock,2022-11-18T00:00:00Z,2880,1536,75.0,91.0,932.0,583,42.0,27.0,149230.0,425.0,0.0,0.0,129.0,0.0,0.0,7619,22,Facebook / Meta Ads,Over 12 weeks,10.0,11,Independent,Yes,14.0,902,129,no,22-25,21-25,1.875,1.59862778730703,425.0,129.0,2455.0,803.0,2.03047461509098,1.65988233423438,62.82,79.98,False
EID444,NID337,2025-05-08T07:22:06.079Z,Rock,2025-05-01T00:00:00Z,2544,1633,289.0,234.0,2544.0,1633,289.0,234.0,2544.0,130.0,0.0,546.0,130.0,0.0,546.0,7619,23,Facebook / Meta Ads,Over 12 weeks,10.0,11,Independent,No,14.0,7,2,yes,22-25,21-25,1.55786895284752,1.55786895284752,676.0,676.0,1868.0,1868.0,1.67834681042228,1.67834681042228,269.62,216.48,True
EID445,NID338,2025-05-08T07:49:39.516Z,Rock,2025-03-14T00:00:00Z,30322,10131,1681.0,1557.0,6650.0,3032,567.0,467.0,57356.0,837.0,4645.0,2589.0,159.0,873.0,0.0,1008,38,Facebook / Meta Ads,5-6 weeks,10.0,18,Independent,No,5.5,55,8,no,36-40,31-40,2.99299180732405,2.19327176781003,8071.0,1032.0,22251.0,5618.0,5.67260212185986,2.5101044817157,1449.61,1347.79,False
EID446,NID332,2025-05-09T18:21:15.446Z,Pop,2025-03-21T00:00:00Z,569,490,7.0,68.0,308.0,275,2.0,37.0,613.0,30.0,0.0,0.0,27.0,0.0,0.0,26,11,3rd Party Playlisting,Over 12 weeks,2.0,5,Independent,No,14.0,49,8,no,11-13,11-15,1.16122448979592,1.12,30.0,27.0,539.0,281.0,1.15436573311367,1.1052950075643,6.14,67.22,False
EID447,NID339,2025-05-14T09:14:40.662Z,EDM / Electronic,2025-04-25T00:00:00Z,111,111,2.0,21.0,53.0,41,1.0,16.0,111.0,0.0,0.0,0.0,0.0,0.0,0.0,515,4,Facebook / Meta Ads,3-4 weeks,8.0,25,Signed to a label,Yes,3.5,19,3,yes,0-5,0-5,1.0,1.29268292682927,0.0,0.0,111.0,53.0,1.0,1.29268292682927,2.0,21.0,True
EID448,NID340,2025-05-14T09:21:36.661Z,EDM / Electronic,2025-05-09T00:00:00Z,78,44,14.0,8.0,78.0,44,14.0,8.0,78.0,0.0,0.0,0.0,0.0,0.0,0.0,3,3,Facebook / Meta Ads,3-4 weeks,0.0,9,Signed to a label,Yes,3.5,5,1,yes,0-5,0-5,1.77272727272727,1.77272727272727,0.0,0.0,78.0,78.0,1.77272727272727,1.77272727272727,14.0,8.0,True
EID449,NID334,2025-05-14T14:43:57.007Z,Rock,2025-04-24T00:00:00Z,1978,534,108.0,88.0,632.0,440,38.0,42.0,1978.0,66.0,0.0,15.0,48.0,0.0,12.0,131,15,Facebook / Meta Ads,11-12 weeks,5.0,5,Independent,,11.5,20,3,yes,14-16,11-15,3.70411985018727,1.43636363636364,81.0,60.0,1897.0,572.0,4.02168949771689,1.45234375,105.68,85.9,True
EID450,NID296,2025-05-14T14:47:43.304Z,,2025-01-30T00:00:00Z,4156,2583,37.0,92.0,1046.0,833,16.0,25.0,4581.0,108.0,0.0,0.0,23.0,0.0,0.0,131,24,3rd Party Playlisting,11-12 weeks,5.0,5,Independent,,11.5,104,15,no,22-25,21-25,1.60898180410376,1.25570228091237,108.0,23.0,4048.0,1023.0,1.61924982307148,1.25474101330314,33.9,89.2,False
EID451,NID298,2025-05-14T14:50:03.468Z,Americana / Folk,2024-12-19T00:00:00Z,529,122,3.0,24.0,31.0,27,1.0,4.0,15722.0,7.0,0.0,0.0,3.0,0.0,0.0,131,7,3rd Party Playlisting,11-12 weeks,5.0,5,Independent,,11.5,146,21,no,6-10,6-10,4.33606557377049,1.14814814814815,7.0,3.0,522.0,28.0,4.47625329815303,1.13395638629283,2.8,23.82,False
EID452,NID297,2025-05-14T14:52:32.948Z,Rock,2024-10-17T00:00:00Z,506,75,3.0,7.0,44.0,32,1.0,4.0,23905.0,3.0,0.0,0.0,0.0,0.0,0.0,131,11,3rd Party Playlisting,11-12 weeks,5.0,5,Independent,,11.5,209,30,no,11-13,11-15,6.74666666666667,1.375,3.0,0.0,503.0,44.0,6.91957671957672,1.375,2.91,6.92,False
EID453,NID299,2025-05-14T14:55:07.406Z,Rock,2024-06-24T00:00:00Z,452,54,6.0,5.0,29.0,22,2.0,1.0,26141.0,7.0,0.0,0.0,4.0,0.0,0.0,131,4,3rd Party Playlisting,11-12 weeks,5.0,5,Independent,,11.5,324,47,no,0-5,0-5,8.37037037037037,1.31818181818182,7.0,4.0,445.0,25.0,9.15348101265823,1.32113821138211,5.8,4.82,False
EID454,NID341,2025-05-15T14:13:19.360Z,Rock,2025-02-21T00:00:00Z,888,534,13.0,9.0,162.0,111,3.0,2.0,12559.0,232.0,0.0,3.0,18.0,0.0,0.0,103,18,Social Media,7-8 weeks,2.0,2,Independent,No,7.5,83,12,no,17-19,16-20,1.66292134831461,1.45945945945946,235.0,18.0,653.0,144.0,1.84864982578397,1.48218527315914,6.26,2.91,False
EID455,NID335,2025-05-16T06:42:36.122Z,EDM / Electronic,2025-05-02T00:00:00Z,4431,1964,725.0,577.0,2339.0,1273,228.0,203.0,4431.0,624.0,0.0,59.0,428.0,0.0,20.0,1641,26,Facebook / Meta Ads,9-10 weeks,10.0,21,Independent,No,9.5,14,3,yes,26-29,26-30,2.2561099796334,1.83739198743126,683.0,448.0,3748.0,1891.0,2.6052828574484,2.03687132322479,705.42,559.3,True
EID456,NID283,2025-05-16T17:40:55.802Z,Pop,2024-11-21T00:00:00Z,12825,7290,190.0,204.0,6265.0,4060,70.0,95.0,90013.0,762.0,5935.0,0.0,240.0,4383.0,0.0,568,33,Facebook / Meta Ads,9-10 weeks,3.0,4,Independent,Yes,9.5,176,26,no,33-35,31-40,1.75925925925926,1.54310344827586,6697.0,4623.0,6128.0,1642.0,2.86561151079137,3.25893129770992,-2.0,30.41,False
EID457,NID342,2025-05-18T16:07:49.347Z,Rock,2024-11-15T00:00:00Z,397,194,6.0,8.0,83.0,66,2.0,1.0,5058.0,10.0,0.0,0.0,7.0,0.0,0.0,1659,11,Facebook / Meta Ads,Over 12 weeks,7.0,25,Independent,No,14.0,184,27,no,11-13,11-15,2.04639175257732,1.25757575757576,10.0,7.0,387.0,76.0,2.07720891824938,1.25380710659898,5.71,7.74,False
EID458,NID309,2025-05-19T04:09:34.181Z,Rock,2025-04-18T00:00:00Z,7232,3840,711.0,362.0,1100.0,659,73.0,67.0,7823.0,1854.0,0.0,551.0,90.0,0.0,176.0,2392,26,Facebook / Meta Ads,11-12 weeks,10.0,18,Independent,No,11.5,31,5,no,26-29,26-30,1.88333333333333,1.66919575113809,2405.0,266.0,4827.0,834.0,2.42562814070352,1.83544946673438,642.05,299.66,True
EID459,NID310,2025-05-19T04:15:21.123Z,Hip-Hop,2025-04-16T00:00:00Z,7239,2876,1136.0,554.0,1240.0,671,116.0,56.0,8190.0,489.0,0.0,279.0,61.0,0.0,15.0,466,26,Facebook / Meta Ads,Over 12 weeks,10.0,23,Independent,No,14.0,33,5,no,26-29,26-30,2.51703755215577,1.84798807749627,768.0,76.0,6471.0,1164.0,2.83166150531843,1.90028883586588,1113.98,534.09,True
EID460,NID343,2025-05-19T04:19:10.440Z,Rock,2025-05-16T00:00:00Z,983,708,86.0,45.0,983.0,708,86.0,45.0,1393.0,6.0,0.0,580.0,6.0,0.0,580.0,2395,15,Social Media,Over 12 weeks,10.0,57,Independent,No,14.0,3,1,yes,14-16,11-15,1.38841807909605,1.38841807909605,586.0,586.0,397.0,397.0,1.54336124401914,1.54336124401914,69.2,29.81,True
EID461,NID344,2025-05-19T04:24:16.917Z,Rock,2024-12-27T00:00:00Z,5594,4386,171.0,258.0,1051.0,887,29.0,37.0,30452.0,2094.0,0.0,0.0,724.0,0.0,0.0,2395,27,Social Media,Over 12 weeks,10.0,57,Independent,No,14.0,143,21,no,26-29,26-30,1.27542179662563,1.18489289740699,2094.0,724.0,3500.0,327.0,1.26115638339154,1.0,110.97,203.72,False
EID462,NID218,2025-05-19T04:27:04.825Z,Rock,2021-01-29T00:00:00Z,9205,6543,249.0,265.0,2524.0,2069,64.0,81.0,177327.0,5258.0,958.0,0.0,1538.0,247.0,0.0,2395,31,No promotion,Over 12 weeks,10.0,27,Independent,No,14.0,1571,225,no,30-32,31-40,1.40684701207397,1.21991300144998,6216.0,1785.0,2989.0,739.0,1.69688632691384,1.06189897203493,70.79,103.87,False
EID463,NID327,2025-05-19T04:30:12.592Z,Rock,2021-01-29T00:00:00Z,8152,5561,271.0,303.0,2026.0,1642,64.0,70.0,240040.0,4140.0,463.0,0.0,1001.0,165.0,0.0,2395,30,No promotion,Over 12 weeks,10.0,27,Independent,No,14.0,1571,225,no,30-32,26-30,1.46592339507283,1.23386114494519,4603.0,1166.0,3549.0,860.0,1.75673000038076,1.15424323766261,139.04,183.68,False
EID464,NID328,2025-05-19T04:36:54.353Z,Rock,2021-01-29T00:00:00Z,4001,2801,114.0,131.0,925.0,769,20.0,40.0,72293.0,2515.0,0.0,0.0,585.0,0.0,0.0,2395,25,No promotion,Over 12 weeks,10.0,57,Independent,No,14.0,1571,225,no,22-25,21-25,1.42841842199215,1.20286085825748,2515.0,585.0,1486.0,340.0,1.71517357719968,1.06583072100313,41.9,65.81,False
EID465,NID330,2025-05-19T04:40:05.257Z,Rock,2021-01-29T00:00:00Z,2917,1909,99.0,73.0,739.0,587,21.0,20.0,94086.0,1254.0,0.0,0.0,349.0,0.0,0.0,2395,23,No promotion,Over 12 weeks,10.0,57,Independent,No,14.0,1571,225,no,22-25,21-25,1.52802514405448,1.25894378194208,1254.0,349.0,1663.0,390.0,1.76093508186039,1.22434194638976,63.05,40.49,False
EID466,NID329,2025-05-19T04:42:38.314Z,Rock,2021-01-29T00:00:00Z,2238,1483,71.0,58.0,587.0,469,14.0,14.0,145249.0,916.0,0.0,0.0,238.0,0.0,0.0,2395,22,No promotion,Over 12 weeks,10.0,57,Independent,No,14.0,1571,225,no,22-25,21-25,1.50910316925152,1.25159914712154,916.0,238.0,1322.0,349.0,1.69838916889021,1.22060801721819,44.74,34.26,False
EID467,NID345,2025-05-19T07:49:50.072999Z,Metal,2024-12-12T00:00:00Z,3037,2533,58.0,419.0,738.0,683,7.0,102.0,6811.0,17.0,0.0,0.0,5.0,0.0,0.0,361,22,3rd Party Playlisting,3-4 weeks,10.0,51,Independent,No,3.5,158,23,no,22-25,21-25,1.1989735491512,1.0805270863836,17.0,5.0,3020.0,733.0,1.19844928111359,1.0792841771435,57.51,418.56,False
EID468,NID346,2025-05-19T10:48:46.072Z,EDM / Electronic,2024-11-22T00:00:00Z,668,376,17.0,5.0,92.0,79,5.0,1.0,26891.0,258.0,0.0,0.0,35.0,0.0,0.0,495,9,Facebook / Meta Ads,Over 12 weeks,10.0,28,Independent,Yes,14.0,178,26,no,6-10,6-10,1.77659574468085,1.16455696202532,258.0,35.0,410.0,57.0,2.30935875216638,1.09453471196455,9.6,-1.69,False
